obs_id,station_id,station_name,climate_zone,latitude,longitude,elevation_m,timestamp,date,hour_of_day,month,day_of_week,is_weekend,season,temperature_c,feels_like_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,wind_gust_kmh,precipitation_mm,precipitation_type,cloud_cover_pct,visibility_km,uv_index,is_thunderstorm,weather_condition,road_surface,outdoor_suitability_score,umbrella_needed,clothing_recommendation,recommendation_headline,recommendation_text
OBS-0006419,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 10:00:00,2025-03-28,10,3,4,0,spring,7.5,9.3,4.6,82.0,1001.5,1.1,220,1.5,0.2,rain,82,5.6,1.3,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 9.3°C).
OBS-0006420,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 11:00:00,2025-03-28,11,3,4,0,spring,8.5,6.0,2.0,63.8,998.5,15.7,130,30.4,0.1,rain,68,5.6,1.9,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.0°C).
OBS-0006421,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 12:00:00,2025-03-28,12,3,4,0,spring,7.1,4.0,0.5,63.0,989.6,17.8,184,30.9,0.4,rain,98,12.2,1.1,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.0°C).
OBS-0006422,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 13:00:00,2025-03-28,13,3,4,0,spring,7.7,5.9,2.3,68.4,999.3,9.8,115,13.4,0.3,rain,88,7.5,1.4,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.9°C).
OBS-0006423,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 14:00:00,2025-03-28,14,3,4,0,spring,6.8,8.0,2.9,76.3,992.1,1.6,303,3.1,0.7,rain,96,14.1,1.2,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 8.0°C).
OBS-0006424,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 15:00:00,2025-03-28,15,3,4,0,spring,7.1,4.4,2.2,71.2,993.3,14.6,316,20.7,0.5,rain,80,8.0,1.5,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.4°C).
OBS-0006425,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 16:00:00,2025-03-28,16,3,4,0,spring,5.7,5.9,4.6,92.5,1000.3,2.9,252,4.2,0.0,none,78,18.5,1.4,0,partly_cloudy,dry,10,0,warm_jacket_layers,Partly cloudy,Wear warm jacket layers (feels like 5.9°C).
OBS-0006426,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 17:00:00,2025-03-28,17,3,4,0,spring,4.3,2.9,2.2,86.5,999.9,6.2,152,11.1,0.2,rain,62,8.9,1.4,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 2.9°C).
OBS-0006427,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 18:00:00,2025-03-28,18,3,4,0,spring,2.7,0.6,1.3,90.3,998.3,7.6,127,9.7,0.4,rain,84,22.1,0.7,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 0.6°C).
OBS-0006428,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 19:00:00,2025-03-28,19,3,4,0,spring,0.6,-3.3,-0.3,93.5,997.4,13.2,293,18.7,0.3,rain,61,12.2,0.5,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -3.3°C). Wind chill below freezing — dress warmly.
OBS-0006429,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 20:00:00,2025-03-28,20,3,4,0,spring,0.8,-3.4,-1.5,84.7,994.6,14.7,308,20.6,0.0,none,71,26.7,0.0,0,partly_cloudy,dry,10,0,winter_coat_scarf_gloves,Partly cloudy,Wear winter coat scarf gloves (feels like -3.4°C). Wind chill below freezing — dress warmly.
OBS-0006430,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 21:00:00,2025-03-28,21,3,4,0,spring,-0.6,-3.9,-4.6,74.4,994.5,9.7,202,12.1,0.4,snow,92,27.7,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -3.9°C). Wind chill below freezing — dress warmly.
OBS-0006431,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 22:00:00,2025-03-28,22,3,4,0,spring,-1.0,-3.3,-5.8,69.7,992.8,6.3,185,9.0,0.5,snow,61,8.1,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -3.3°C). Wind chill below freezing — dress warmly.
OBS-0006432,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-28 23:00:00,2025-03-28,23,3,4,0,spring,-1.4,-3.3,-2.7,91.0,1000.7,5.3,294,7.6,0.2,snow,97,18.6,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -3.3°C). Wind chill below freezing — dress warmly.
OBS-0006433,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 00:00:00,2025-03-29,0,3,5,1,spring,-2.7,11.4,-4.7,86.3,988.8,0,323,0.0,0.3,snow,93,5.7,0,0,snow,icy,2,0,light_jacket_or_sweater,Snowfall,Roads may be slippery — allow extra travel time. Wear light jacket or sweater (feels like 11.4°C).
OBS-0006434,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 01:00:00,2025-03-29,1,3,5,1,spring,-1.9,-2.0,-7.1,67.5,1000.2,2.4,223,4.5,0.6,snow,99,15.4,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.0°C). Wind chill below freezing — dress warmly.
OBS-0006435,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 02:00:00,2025-03-29,2,3,5,1,spring,-2.6,-8.0,-6.7,73.1,995.2,16.9,294,28.9,0.0,none,80,14.0,0,0,partly_cloudy,dry,6,0,winter_coat_scarf_gloves,Partly cloudy,Wear winter coat scarf gloves (feels like -8.0°C). Wind chill below freezing — dress warmly.
OBS-0006436,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 03:00:00,2025-03-29,3,3,5,1,spring,-0.4,-5.7,-2.1,88.2,1000.8,19.9,320,35.3,0.7,snow,72,22.2,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -5.7°C). Wind chill below freezing — dress warmly.
OBS-0006437,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 04:00:00,2025-03-29,4,3,5,1,spring,-0.6,-4.9,-3.7,79.4,997.4,13.7,250,27.0,0.4,snow,67,28.2,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.9°C). Wind chill below freezing — dress warmly.
OBS-0006438,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 05:00:00,2025-03-29,5,3,5,1,spring,0.9,-2.4,-5.7,61.2,989.9,10.5,286,16.0,0.1,rain,88,19.3,0,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -2.4°C). Wind chill below freezing — dress warmly.
OBS-0006439,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 06:00:00,2025-03-29,6,3,5,1,spring,1.1,-2.5,-0.8,87.1,992.5,12.0,197,19.3,0.9,rain,88,17.7,0,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -2.5°C). Wind chill below freezing — dress warmly.
OBS-0006440,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 07:00:00,2025-03-29,7,3,5,1,spring,4.6,6.6,3.5,92.8,994.0,0.9,305,1.4,0.5,rain,87,21.6,0.3,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.6°C).
OBS-0006441,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 08:00:00,2025-03-29,8,3,5,1,spring,4.3,0.2,2.4,87.6,1004.3,19.8,27,33.2,0.3,rain,98,10.0,0.5,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 0.2°C).
OBS-0006442,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 09:00:00,2025-03-29,9,3,5,1,spring,5.1,1.6,1.6,78.1,997.7,16.6,336,22.8,0.2,rain,93,12.9,0.8,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 1.6°C).
OBS-0006443,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 10:00:00,2025-03-29,10,3,5,1,spring,8.0,4.9,4.2,77.1,998.1,20.0,172,29.9,0.7,rain,83,21.7,1.3,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.9°C).
OBS-0006444,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 11:00:00,2025-03-29,11,3,5,1,spring,6.7,5.1,5.2,90.3,998.1,8.1,115,12.2,0.9,rain,62,20.2,2.1,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.1°C).
OBS-0006445,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 12:00:00,2025-03-29,12,3,5,1,spring,7.0,6.9,3.6,78.8,999.7,3.7,181,5.5,0.3,rain,85,14.1,1.5,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.9°C).
OBS-0006446,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 13:00:00,2025-03-29,13,3,5,1,spring,6.2,2.8,-0.3,63.2,999.4,18.5,192,24.3,0.1,rain,89,24.8,1.4,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 2.8°C).
OBS-0006447,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 14:00:00,2025-03-29,14,3,5,1,spring,6.2,4.7,1.3,70.7,997.0,7.4,131,9.4,0.6,rain,86,22.5,1.5,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.7°C).
OBS-0006448,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 15:00:00,2025-03-29,15,3,5,1,spring,5.3,2.4,4.0,91.1,1006.5,13.4,316,25.1,0.6,rain,85,16.9,1.4,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 2.4°C).
OBS-0006449,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 16:00:00,2025-03-29,16,3,5,1,spring,5.6,5.6,4.8,94.9,998.9,3.1,76,3.9,0.5,rain,97,23.6,0.9,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.6°C).
OBS-0006450,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 17:00:00,2025-03-29,17,3,5,1,spring,2.2,-1.2,-4.2,62.5,999.5,12.1,226,16.5,0.3,rain,83,10.6,1.0,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -1.2°C). Wind chill below freezing — dress warmly.
OBS-0006451,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 18:00:00,2025-03-29,18,3,5,1,spring,2.7,5.3,-2.8,66.9,1003.3,0.6,37,1.1,0.6,rain,76,5.6,0.8,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.3°C).
OBS-0006452,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 19:00:00,2025-03-29,19,3,5,1,spring,0.7,13.6,-4.9,65.9,999.2,0,36,0.0,0.4,rain,71,5.7,0.4,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.6°C).
OBS-0006453,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 20:00:00,2025-03-29,20,3,5,1,spring,-1.3,12.3,-2.0,94.7,990.6,0,241,0.0,0.5,snow,68,12.4,0.0,0,snow,icy,2,0,light_jacket_or_sweater,Snowfall,Roads may be slippery — allow extra travel time. Wear light jacket or sweater (feels like 12.3°C).
OBS-0006454,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 21:00:00,2025-03-29,21,3,5,1,spring,-0.9,-2.9,-4.3,77.5,1003.2,5.7,89,7.5,0.7,snow,71,29.9,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.9°C). Wind chill below freezing — dress warmly.
OBS-0006455,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 22:00:00,2025-03-29,22,3,5,1,spring,-2.4,11.6,-3.2,94.4,988.6,0,242,0.0,0.5,snow,99,19.1,0,0,snow,icy,2,0,light_jacket_or_sweater,Snowfall,Roads may be slippery — allow extra travel time. Wear light jacket or sweater (feels like 11.6°C).
OBS-0006456,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-29 23:00:00,2025-03-29,23,3,5,1,spring,-2.1,-6.4,-8.0,63.9,1005.7,12.2,268,22.0,0.6,snow,64,17.6,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -6.4°C). Wind chill below freezing — dress warmly.
OBS-0006457,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 00:00:00,2025-03-30,0,3,6,1,spring,-5.3,-7.5,-15.2,45.4,999.5,4.8,352,6.1,0,none,15,19.9,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.5°C). Wind chill below freezing — dress warmly.
OBS-0006458,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 01:00:00,2025-03-30,1,3,6,1,spring,-5.3,9.8,-15.6,44.0,999.6,0,108,0.0,0,none,22,9.9,0,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.8°C).
OBS-0006459,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 02:00:00,2025-03-30,2,3,6,1,spring,-3.2,11.1,-15.2,38.9,1003.4,0,140,0.0,0,none,32,18.7,0,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.1°C).
OBS-0006460,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 03:00:00,2025-03-30,3,3,6,1,spring,-4.7,-7.7,-13.6,49.8,994.8,6.7,156,13.1,0,none,18,27.7,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.7°C). Wind chill below freezing — dress warmly.
OBS-0006461,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 04:00:00,2025-03-30,4,3,6,1,spring,-2.6,-5.1,-10.1,56.4,988.5,6.1,131,8.5,0,none,24,19.2,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.1°C). Wind chill below freezing — dress warmly.
OBS-0006462,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 05:00:00,2025-03-30,5,3,6,1,spring,-1.6,-4.5,-15.6,33.3,1004.3,7.6,37,12.9,0,none,4,29.5,0,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.5°C). Wind chill below freezing — dress warmly.
OBS-0006463,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 06:00:00,2025-03-30,6,3,6,1,spring,1.7,-2.1,-6.7,53.4,1000.4,13.7,83,22.2,0,none,34,23.2,0,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -2.1°C). Wind chill below freezing — dress warmly.
OBS-0006464,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 07:00:00,2025-03-30,7,3,6,1,spring,3.0,-0.5,-7.7,45.4,996.9,13.5,121,17.3,0,none,32,28.5,0.7,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -0.5°C). Wind chill below freezing — dress warmly.
OBS-0006465,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 08:00:00,2025-03-30,8,3,6,1,spring,2.9,-0.2,-4.5,58.4,989.5,11.5,135,14.0,0,none,11,14.0,1.7,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -0.2°C). Wind chill below freezing — dress warmly.
OBS-0006466,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 09:00:00,2025-03-30,9,3,6,1,spring,3.2,-0.6,-11.4,33.2,1003.0,15.6,44,26.9,0,none,25,29.8,2.2,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -0.6°C). Wind chill below freezing — dress warmly.
OBS-0006467,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 10:00:00,2025-03-30,10,3,6,1,spring,5.0,16.2,-10.2,32.2,999.0,0,261,0.0,0,none,30,9.5,2.6,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.2°C).
OBS-0006468,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 11:00:00,2025-03-30,11,3,6,1,spring,5.4,4.9,-5.8,44.3,983.4,4.1,191,5.3,0,none,17,26.6,3.3,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 4.9°C).
OBS-0006469,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 12:00:00,2025-03-30,12,3,6,1,spring,6.6,17.2,-6.3,39.3,989.8,0,208,0.0,0,none,12,26.0,3.8,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.2°C).
OBS-0006470,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 13:00:00,2025-03-30,13,3,6,1,spring,7.1,6.3,-4.1,44.8,990.4,5.5,37,10.7,0,none,33,15.5,3.2,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.3°C).
OBS-0006471,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 14:00:00,2025-03-30,14,3,6,1,spring,6.1,4.0,-5.4,43.4,998.4,10.1,74,18.3,0,none,5,8.9,4.0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 4.0°C).
OBS-0006472,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 15:00:00,2025-03-30,15,3,6,1,spring,3.1,-0.9,-7.0,47.4,1003.9,17.0,81,22.8,0,none,7,27.0,3.6,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -0.9°C). Wind chill below freezing — dress warmly.
OBS-0006473,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 16:00:00,2025-03-30,16,3,6,1,spring,2.4,14.6,-2.6,69.4,990.2,0,50,0.0,0,none,18,12.9,2.9,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.6°C).
OBS-0006474,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 17:00:00,2025-03-30,17,3,6,1,spring,1.2,-2.5,-5.3,61.7,997.8,12.7,5,18.5,0,none,6,5.7,2.5,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -2.5°C). Wind chill below freezing — dress warmly.
OBS-0006475,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 18:00:00,2025-03-30,18,3,6,1,spring,0.6,-3.1,-5.8,62.2,1011.6,12.2,81,20.7,0,none,38,16.7,1.3,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -3.1°C). Wind chill below freezing — dress warmly.
OBS-0006476,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 19:00:00,2025-03-30,19,3,6,1,spring,-0.7,-4.9,-8.0,57.7,992.1,13.3,302,22.3,0,none,39,18.5,0.7,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.9°C). Wind chill below freezing — dress warmly.
OBS-0006477,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 20:00:00,2025-03-30,20,3,6,1,spring,-2.6,-5.5,-16.6,33.2,1007.0,7.3,255,11.4,0,none,6,28.1,0.0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.5°C). Wind chill below freezing — dress warmly.
OBS-0006478,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 21:00:00,2025-03-30,21,3,6,1,spring,-3.0,-5.6,-9.7,59.6,1004.0,6.3,348,11.8,0,none,21,8.0,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.6°C). Wind chill below freezing — dress warmly.
OBS-0006479,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 22:00:00,2025-03-30,22,3,6,1,spring,-2.5,-7.4,-12.2,47.3,1001.7,14.4,269,23.6,0,none,3,25.3,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.4°C). Wind chill below freezing — dress warmly.
OBS-0006480,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-30 23:00:00,2025-03-30,23,3,6,1,spring,-5.0,-11.7,-15.6,43.2,999.3,21.1,188,34.0,0,none,27,8.6,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0006481,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-31 00:00:00,2025-03-31,0,3,0,0,spring,-6.1,-12.6,-10.3,71.8,999.8,18.1,9,29.8,0.8,snow,78,24.6,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -12.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0006482,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-31 01:00:00,2025-03-31,1,3,0,0,spring,-5.3,-9.3,-7.8,82.4,1003.6,9.0,250,11.2,0.4,snow,65,17.8,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.3°C). Wind chill below freezing — dress warmly.
OBS-0006483,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-31 02:00:00,2025-03-31,2,3,0,0,spring,-5.7,-8.9,-7.5,87.1,994.0,6.6,210,8.4,1.0,snow,67,16.5,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -8.9°C). Wind chill below freezing — dress warmly.
OBS-0006484,WS-002,Sivas Universitesi,semi-arid_continental,39.76,37.055,1300,2025-03-31 03:00:00,2025-03-31,3,3,0,0,spring,-3.8,-2.1,-8.4,70.2,997.7,1.0,102,1.4,0.4,snow,68,14.6,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.1°C). Wind chill below freezing — dress warmly.
